"cic_id","i94_year","i94_month","i94_city_cd","city_name","i94_state_cd","arr_date","dep_date","ins_num","male_pop","female_pop","total_pop","avg_temperature","median_age","avg_hh_size"
"1560415.0","2016.0","4.0","CHI","Chicago","IL","2016-04-09","2016-04-20",,"1320015","1400541","2720556","52.8564","34.2","2.53"
"4741049.0","2016.0","4.0","NYC","New York","MA","2016-04-25","2016-05-01",,,,,,,
"2489526.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-14","2016-05-07",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"1040289.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-06","2016-05-15",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"1195600.0","2016.0","4.0","OGG","Kahului - Maui","FL","2016-04-07","2016-04-27",,,,,,,
"800571.0","2016.0","4.0","PSP","Palm Springs","FL","2016-04-04","2016-04-26",,,,,,,
"3001596.0","2016.0","4.0","CLT","Charlotte","CA","2016-04-16","2016-04-20",,,,,,,
"2679743.0","2016.0","4.0","ORL","Orlando",,"2016-04-15","2016-04-23",,,,,,,
"2165928.0","2016.0","4.0","NEW","Newark/Teterboro","NY","2016-04-12","2016-05-12",,,,,,,
"5835717.0","2016.0","4.0","DET","Detroit","FL","2016-04-30","2016-05-07",,,,,,,
"2615091.0","2016.0","4.0","MIA","Miami","FL","2016-04-14","2016-05-05",,"215840","225149","440989","75.9922","40.4","2.5"
"1216269.0","2016.0","4.0","CHI","Chicago","NC","2016-04-07","2016-04-16",,,,,,,
"858814.0","2016.0","4.0","HHW","Honolulu","HI","2016-04-05","2016-04-09",,,,,,,
"2514747.0","2016.0","4.0","ORL","Orlando","FL","2016-04-14","2016-04-28",,"130940","139977","270917","74.78739999999999","33.1","2.42"
"699077.0","2016.0","4.0","BOS","Boston","TX","2016-04-04","2016-04-14",,,,,,,
"2353538.0","2016.0","4.0","ATL","Atlanta","NJ","2016-04-13","2016-04-18",,,,,,,
"5072687.0","2016.0","4.0","HOU","Houston","TX","2016-04-27","2016-04-28",,"1149686","1148942","2298628","72.1044","32.6","2.66"
"4874583.0","2016.0","4.0","NYC","New York","NE","2016-04-26","2016-05-06",,,,,,,
"2139998.0","2016.0","4.0","MIA","Miami","FL","2016-04-11","2016-04-20",,"215840","225149","440989","75.9922","40.4","2.5"
"5638801.0","2016.0","4.0","OGG","Kahului - Maui",,"2016-04-29","2016-05-04",,,,,,,
"2048872.0","2016.0","4.0","WAS","Washington","DC","2016-04-11","2016-04-14",,"319705","352523","672228","57.5378","33.8","2.24"
"2023436.0","2016.0","4.0","HHW","Honolulu","HI","2016-04-11","2016-04-16",,,,,,,
"1407986.0","2016.0","4.0","SFR","San Francisco","CA","2016-04-08","2016-04-22",,"439752","425064","864816","61.2206","38.3","2.37"
"3335777.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-18","2016-05-01",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"4879567.0","2016.0","4.0","SFR","San Francisco","CA","2016-04-26","2016-05-04",,"439752","425064","864816","61.2206","38.3","2.37"
"1345803.0","2016.0","4.0","POO","Portland","CT","2016-04-07","2016-04-22",,,,,,,
"3334127.0","2016.0","4.0","NYC","New York","NY","2016-04-18","2016-04-24",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"1393049.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-08","2016-04-18",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"2653900.0","2016.0","4.0","MIA","Miami","GA","2016-04-14","2016-04-17",,,,,,,
"5640026.0","2016.0","4.0","CHI","Chicago","NY","2016-04-29","2016-05-02",,,,,,,
"2929149.0","2016.0","4.0","LVG","Las Vegas","NC","2016-04-16","2016-06-29",,,,,,,
"5483093.0","2016.0","4.0","LOS","Los Angeles","NV","2016-04-29","2016-05-04",,,,,,,
"54324.0","2016.0","4.0","LOS","Los Angeles","HI","2016-04-01","2016-04-06",,,,,,,
"878052.0","2016.0","4.0","LOS","Los Angeles","AZ","2016-04-05","2016-04-27",,,,,,,
"4899947.0","2016.0","4.0","LOS","Los Angeles","VA","2016-04-26","2016-08-11",,,,,,,
"3387259.0","2016.0","4.0","ORL","Orlando","NY","2016-04-18","2016-05-02",,,,,,,
"5227851.0","2016.0","4.0","CHI","Chicago","IL","2016-04-28","2016-05-01",,"1320015","1400541","2720556","52.8564","34.2","2.53"
"3959662.0","2016.0","4.0","HOU","Houston","MD","2016-04-21","2016-05-18",,,,,,,
"3106766.0","2016.0","4.0","MIA","Miami","FL","2016-04-17","2016-04-20",,"215840","225149","440989","75.9922","40.4","2.5"
"3135817.0","2016.0","4.0","SEA","Seattle","FL","2016-04-17","2016-04-28",,,,,,,
"442028.0","2016.0","4.0","NYC","New York","FL","2016-04-03","2016-04-11",,,,,,,
"5643776.0","2016.0","4.0","NYC","New York","FL","2016-04-29","2016-05-14",,,,,,,
"3507228.0","2016.0","4.0","NYC","New York","NY","2016-04-19","2016-04-23",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"38637.0","2016.0","4.0","ORL","Orlando","FL","2016-04-01","2016-04-16",,"130940","139977","270917","74.78739999999999","33.1","2.42"
"267021.0","2016.0","4.0","BOS","Boston","MA","2016-04-02","2016-04-09",,"322149","347320","669469","50.676199999999994","31.8","2.38"
"3826085.0","2016.0","4.0","ATL","Atlanta","MN","2016-04-20","2016-08-31",,,,,,,
"3110964.0","2016.0","4.0","FTL","Fort Lauderdale","FL","2016-04-16","2016-04-19",,"93948","84639","178587","75.9922","42.8","2.38"
"5026709.0","2016.0","4.0","NYC","New York","NY","2016-04-27","2016-04-30",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
